year,reporter,reporter_code,partner,partner_code,flow,flow_code,hs_code,commodity,trade_value_usd,net_weight_kg,lag_trade_1y,yoy_growth_pct,rolling_avg_3y,volatility_index,total_imports,supplier_dependency_ratio,sudden_drop_flag,future_trade_value_usd
2019,Netherlands,528,China,156,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",593127397.433,239534.0,341566449.988,73.64919694362193,467346923.7105,177880451.82007217,1427814216.532,0.41540936528397904,0,669611704.834
2020,Netherlands,528,China,156,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",669611704.834,299789.0,593127397.433,12.895089272897689,534768517.4183333,171632576.9315632,1112552120.054,0.6018699643496245,0,1112349283.902
2021,Netherlands,528,China,156,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",1112349283.902,366477.0,669611704.834,66.11855436095712,791696128.7229999,280314638.8691438,1664357373.02,0.6683356002344776,0,249887089.891
2022,Netherlands,528,China,156,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",249887089.891,145663.0,1112349283.902,-77.53519568831622,677282692.8756666,431282264.95848215,615239436.194,0.40616234134283374,1,242928535.435
2023,Netherlands,528,China,156,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",242928535.435,122578.0,249887089.891,-2.7846794562437385,535054969.74266654,499963647.9190767,1069291158.804,0.22718651831622275,0,254853532.098
2019,Netherlands,528,China,156,Export,X,854232,Electronic integrated circuits; memories,7880933.229,34479.0,12660247.58,-37.75055993810194,10270590.4045,3379485.5870142835,350185022.84499997,0.022505055084803795,1,58144127.01
2020,Netherlands,528,China,156,Export,X,854232,Electronic integrated circuits; memories,58144127.01,322598.0,7880933.229,637.7822564977856,26228435.93966667,27742908.351309072,525511808.591,0.1106428553259265,0,86738918.251
2021,Netherlands,528,China,156,Export,X,854232,Electronic integrated circuits; memories,86738918.251,445849.0,58144127.01,49.179156539889384,50921326.163333334,39922075.21516699,711473264.322,0.12191451541563975,0,13752205.393
2022,Netherlands,528,China,156,Export,X,854232,Electronic integrated circuits; memories,13752205.393,13152.0,86738918.251,-84.14528833158299,52878416.88466666,36777178.260397635,136509842.522,0.10074149335264002,1,11011432.023
2023,Netherlands,528,China,156,Export,X,854232,Electronic integrated circuits; memories,11011432.023,9720.0,13752205.393,-19.929700667465877,37167518.55566666,42951958.16819409,150564817.17900002,0.07313416393890336,0,1682929.517
2019,Netherlands,528,China,156,Import,M,854232,Electronic integrated circuits; memories,115806852.978,577885.0,88552059.299,30.77827200717374,102179456.1385,19272049.43026115,350185022.84499997,0.3307019016323231,0,181471844.628
2020,Netherlands,528,China,156,Import,M,854232,Electronic integrated circuits; memories,181471844.628,835846.0,115806852.978,56.70216395783976,128610252.30166666,47764703.517114095,525511808.591,0.34532400920649436,0,282854427.942
2021,Netherlands,528,China,156,Import,M,854232,Electronic integrated circuits; memories,282854427.942,1056277.0,181471844.628,55.86683902498739,193377708.51599994,84157799.82585086,711473264.322,0.3975615699509759,0,31260913.253
2022,Netherlands,528,China,156,Import,M,854232,Electronic integrated circuits; memories,31260913.253,19091.0,282854427.942,-88.94805590266024,165195728.60766664,126583996.3143901,136509842.522,0.2290011670620891,1,39872564.282
2023,Netherlands,528,China,156,Import,M,854232,Electronic integrated circuits; memories,39872564.282,32035.0,31260913.253,27.547662985097116,117995968.49233334,142836528.49481243,150564817.17900002,0.26481992957622513,0,12059235.822
2019,Netherlands,528,China,156,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,86857000.56,55800.0,103653740.91,-16.204663915202243,95255370.735,11877089.0033147,2024024215.0180001,0.04291302441716467,0,48128214.855
2020,Netherlands,528,China,156,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,48128214.855,51547.0,86857000.56,-44.58913553922061,79546318.77499999,28475525.667531922,1589303991.4520001,0.030282573449670693,1,75131273.032
2021,Netherlands,528,China,156,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,75131273.032,60168.0,48128214.855,56.1065027206067,70038829.48233333,19860247.896888394,1897780698.9889998,0.039589017356970964,0,72854063.765
2022,Netherlands,528,China,156,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,72854063.765,40887.0,75131273.032,-3.030973887571548,65371183.884,14976194.650601942,934734176.765,0.07794094361365811,0,60242705.998
2023,Netherlands,528,China,156,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,60242705.998,35871.0,72854063.765,-17.310438313612163,69409347.59833334,8019782.365073844,854914561.461,0.07046634683008401,0,48276632.014
2019,Netherlands,528,China,156,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,16166899.177,25244.0,17067434.081,-5.276334449139631,16617166.629,636774.337313578,2024024215.0180001,0.007987502845590324,0,21630198.544
2020,Netherlands,528,China,156,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,21630198.544,27549.0,16166899.177,33.79311831654408,18288177.267333332,2929090.377335615,1589303991.4520001,0.01360985605040763,0,73560571.428
2021,Netherlands,528,China,156,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,73560571.428,58433.0,21630198.544,240.08273792939812,37119223.049666665,31677133.925225288,1897780698.9889998,0.03876136556093533,0,130162901.501
2022,Netherlands,528,China,156,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,130162901.501,70984.0,73560571.428,76.94656114573759,75117890.491,54283108.190173544,934734176.765,0.13925124889674817,0,152861694.476
2023,Netherlands,528,China,156,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,152861694.476,65857.0,130162901.501,17.438757674609477,118861722.46833332,40840598.85475233,854914561.461,0.17880347506862923,0,81735854.364
2019,Netherlands,528,Germany,276,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",937356528.046,648281.0,970651621.383,-3.4301795416115035,954004074.7145,23543186.2788317,1427814216.532,0.656497545123716,0,783789115.54
2020,Netherlands,528,Germany,276,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",783789115.54,564800.0,937356528.046,-16.38303120650629,897265754.9896666,99673725.65361503,1112552120.054,0.7044965367572688,0,918308991.436
2021,Netherlands,528,Germany,276,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",918308991.436,645931.0,783789115.54,17.162763966595925,879818211.6740001,83707183.9268415,1664357373.02,0.5517498863658803,0,465029941.723
2022,Netherlands,528,Germany,276,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",465029941.723,390583.0,918308991.436,-49.360188557468845,722376016.2329999,232796371.9692569,615239436.194,0.7558519730135841,1,453007246.798
2023,Netherlands,528,Germany,276,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",453007246.798,493266.0,465029941.723,-2.585359316962317,612115393.319,265239563.3087022,1069291158.804,0.4236519146989747,0,77290724.549
2019,Netherlands,528,Germany,276,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",588059849.855,608003.0,711407427.854,-17.338528270794807,649733638.8545,87219908.8460295,1427814216.532,0.4118602007502987,0,176358449.011
2020,Netherlands,528,Germany,276,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",176358449.011,317507.0,588059849.855,-70.01011902878842,491941908.9066667,280175563.4764473,1112552120.054,0.15851702210808793,1,229093874.313
2021,Netherlands,528,Germany,276,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",229093874.313,390067.0,176358449.011,29.90240932472179,331170724.393,224029626.06744483,1664357373.02,0.13764704505577785,0,131716008.175
2022,Netherlands,528,Germany,276,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",131716008.175,359900.0,229093874.313,-42.5056612404037,179056110.49966666,48744950.88240649,615239436.194,0.21408902034925265,1,648394131.042
2023,Netherlands,528,Germany,276,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",648394131.042,683653.0,131716008.175,392.26676394605977,336401337.8433333,274545514.3675218,1069291158.804,0.606377529359943,0,133629851.664
2019,Netherlands,528,Germany,276,Export,X,854232,Electronic integrated circuits; memories,76675150.395,225919.0,102090568.394,-24.894971591218702,89382859.39449999,17971414.413783528,350185022.84499997,0.21895611003597432,1,58828109.383
2020,Netherlands,528,Germany,276,Export,X,854232,Electronic integrated circuits; memories,58828109.383,229319.0,76675150.395,-23.27617346696956,79197942.72399999,21741284.47840788,525511808.591,0.11194441004233506,1,70554222.971
2021,Netherlands,528,Germany,276,Export,X,854232,Electronic integrated circuits; memories,70554222.971,278548.0,58828109.383,19.932841138336126,68685827.583,9069034.910916755,711473264.322,0.09916637280563845,0,9255112.778
2022,Netherlands,528,Germany,276,Export,X,854232,Electronic integrated circuits; memories,9255112.778,47893.0,70554222.971,-86.88226956761449,46212481.710666664,32538604.361413475,136509842.522,0.06779813533598093,1,48328648.232
2023,Netherlands,528,Germany,276,Export,X,854232,Electronic integrated circuits; memories,48328648.232,156653.0,9255112.778,422.1832449938407,42712661.327,31033042.21795275,150564817.17900002,0.32098234592576935,0,59070975.3
2019,Netherlands,528,Germany,276,Import,M,854232,Electronic integrated circuits; memories,103459727.69,488016.0,124584333.787,-16.956069398835034,114022030.7385,14937352.221083388,350185022.84499997,0.29544303993775795,0,66423205.648
2020,Netherlands,528,Germany,276,Import,M,854232,Electronic integrated circuits; memories,66423205.648,535695.0,103459727.69,-35.79800843181592,98155755.70833333,29441098.75135476,525511808.591,0.12639717045767937,1,101411782.827
2021,Netherlands,528,Germany,276,Import,M,854232,Electronic integrated circuits; memories,101411782.827,781430.0,66423205.648,52.675231250380804,90431572.055,20817054.611304797,711473264.322,0.14253772827801278,0,6659129.924
2022,Netherlands,528,Germany,276,Import,M,854232,Electronic integrated circuits; memories,6659129.924,34789.0,101411782.827,-93.43357375408742,58164706.13300001,47913134.09409304,136509842.522,0.04878131716346248,1,17896306.159
2023,Netherlands,528,Germany,276,Import,M,854232,Electronic integrated circuits; memories,17896306.159,75486.0,6659129.924,168.74841553249146,41989072.970000006,51767387.103233404,150564817.17900002,0.11886114229278315,0,25295862.378
2019,Netherlands,528,Germany,276,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,550094420.463,788449.0,604972101.022,-9.071109306742105,577533260.7425001,38804380.05905803,2024024215.0180001,0.27178252927083085,0,462617237.018
2020,Netherlands,528,Germany,276,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,462617237.018,594629.0,550094420.463,-15.902212454976874,539227919.501,71796848.52949464,1589303991.4520001,0.2910816555587641,0,531278597.105
2021,Netherlands,528,Germany,276,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,531278597.105,625925.0,462617237.018,14.841937263208473,514663418.1953333,46044679.75258086,1897780698.9889998,0.27994730760410136,0,225646086.287
2022,Netherlands,528,Germany,276,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,225646086.287,140586.0,531278597.105,-57.527728857030525,406513973.47,160354264.21764094,934734176.765,0.24140134371456637,1,91947853.695
2023,Netherlands,528,Germany,276,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,91947853.695,102841.0,225646086.287,-59.251296927857545,282957512.36233336,225202853.43526876,854914561.461,0.10755209682926255,1,50238293.982
2019,Netherlands,528,Germany,276,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,1041316201.348,578136.0,1665518962.914,-37.47797386070537,1353417582.131,441378005.53868824,2024024215.0180001,0.5144781340171563,1,205081338.63
2020,Netherlands,528,Germany,276,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,205081338.63,236354.0,1041316201.348,-80.30556536386172,970638834.2973334,732779626.6722926,1589303991.4520001,0.1290384594344573,1,283422003.728
2021,Netherlands,528,Germany,276,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,283422003.728,341592.0,205081338.63,38.19980190364334,509939847.902,461849474.0748068,1897780698.9889998,0.1493439172813733,0,44428350.211
2022,Netherlands,528,Germany,276,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,44428350.211,117314.0,283422003.728,-84.32431158251288,177643897.523,121836371.77060977,934734176.765,0.047530465147600634,1,76319293.295
2023,Netherlands,528,Germany,276,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,76319293.295,215310.0,44428350.211,71.78061515348398,134723215.74466667,129760376.16884896,854914561.461,0.08927125204719254,0,153936467.241
2019,Netherlands,528,Japan,392,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",1514044.762,1246.0,2977624.85,-49.15260187998498,2245834.806,1034907.4050344038,1427814216.532,0.00106039339325073,1,3060077.863
2020,Netherlands,528,Japan,392,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",3060077.863,3719.0,1514044.762,102.11277366448164,2517249.158333333,869778.0869021076,1112552120.054,0.002750502927315866,0,8389562.592
2021,Netherlands,528,Japan,392,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",8389562.592,5778.0,3060077.863,174.16173599501644,4321228.405666667,3607084.9554887526,1664357373.02,0.005040721859378686,0,4820989.312
2022,Netherlands,528,Japan,392,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",4820989.312,3934.0,8389562.592,-42.53586812026255,5423543.255666667,2715355.4666806036,615239436.194,0.00783595626090494,1,3385669.384
2023,Netherlands,528,Japan,392,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",3385669.384,1792.0,4820989.312,-29.772310932681854,5532073.762666667,2576619.4191715755,1069291158.804,0.0031662745512521253,1,6922127.191
2019,Netherlands,528,Japan,392,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",9940579.374,13751.0,7680814.744,29.420897460979038,8810697.059,1597894.893758509,1427814216.532,0.006962095809736751,0,8963570.43
2020,Netherlands,528,Japan,392,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",8963570.43,14405.0,9940579.374,-9.8284909484794,8861654.849333333,1133324.3732209797,1112552120.054,0.008056764504268739,0,20271175.412
2021,Netherlands,528,Japan,392,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",20271175.412,23175.0,8963570.43,126.15067924445371,13058441.738666669,6265483.373291436,1664357373.02,0.012179580984592068,0,24778815.547
2022,Netherlands,528,Japan,392,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",24778815.547,17975.0,20271175.412,22.236698382727198,18004520.463,8147624.685825172,615239436.194,0.04027507680633566,0,22970544.09
2023,Netherlands,528,Japan,392,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",22970544.09,15711.0,24778815.547,-7.297650904943792,22673511.683,2268452.3545298153,1069291158.804,0.0214820293807465,0,19103654.686
2019,Netherlands,528,Japan,392,Export,X,854232,Electronic integrated circuits; memories,226000.304,697.0,476778.847,-52.59850443826423,351389.57550000004,177327.20833138222,350185022.84499997,0.0006453739859115362,1,141280.508
2020,Netherlands,528,Japan,392,Export,X,854232,Electronic integrated circuits; memories,141280.508,554.0,226000.304,-37.48658497379721,281353.21966666664,174464.15913459295,525511808.591,0.00026884364098078153,1,442804.962
2021,Netherlands,528,Japan,392,Export,X,854232,Electronic integrated circuits; memories,442804.962,916.287,141280.508,213.4225437524616,270028.59133333334,155509.21726421703,711473264.322,0.0006223775146659544,0,1564604.912
2022,Netherlands,528,Japan,392,Export,X,854232,Electronic integrated circuits; memories,1564604.912,1758.0,442804.962,253.33951655221063,716230.1273333334,750022.7200116402,136509842.522,0.01146148060164854,0,304206.276
2023,Netherlands,528,Japan,392,Export,X,854232,Electronic integrated circuits; memories,304206.276,206.0,1564604.912,-80.55699086287925,770538.7166666667,691164.409434252,150564817.17900002,0.002020434001114233,1,125275.797
2019,Netherlands,528,Japan,392,Import,M,854232,Electronic integrated circuits; memories,3184862.057,16800.0,1362503.444,133.75075277974858,2273682.7505,1288602.1330060111,350185022.84499997,0.009094798033123462,0,4650421.317
2020,Netherlands,528,Japan,392,Import,M,854232,Electronic integrated circuits; memories,4650421.317,18050.0,3184862.057,46.01641244646219,3065928.939333333,1647182.3820562935,525511808.591,0.008849318399654403,0,3958588.056
2021,Netherlands,528,Japan,392,Import,M,854232,Electronic integrated circuits; memories,3958588.056,12824.66,4650421.317,-14.876786721902944,3931290.4766666666,733160.8653774637,711473264.322,0.005563930866428754,0,1133251.973
2022,Netherlands,528,Japan,392,Import,M,854232,Electronic integrated circuits; memories,1133251.973,3450.0,3958588.056,-71.3723186911975,3247420.448666666,1863314.1369300857,136509842.522,0.008301613657032565,1,664678.527
2023,Netherlands,528,Japan,392,Import,M,854232,Electronic integrated circuits; memories,664678.527,2912.0,1133251.973,-41.34768411296646,1918839.5186666667,1781942.9957883563,150564817.17900002,0.004414567356793535,1,897436.276
2019,Netherlands,528,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,411620.663,681.0,656377.11,-37.28899793595788,533998.8865,173068.94341282584,2024024215.0180001,0.0002033674597101297,1,791659.474
2020,Netherlands,528,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,791659.474,746.0,411620.663,92.32743765343969,619885.749,192629.4085473391,1589303991.4520001,0.0004981170866353478,0,3519416.472
2021,Netherlands,528,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,3519416.472,1235.0,791659.474,344.5619092028955,1574232.203,1695262.1492678858,1897780698.9889998,0.0018544906025627147,0,8088102.172
2022,Netherlands,528,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,8088102.172,2869.0,3519416.472,129.81372725699967,4133059.3726666667,3686724.45654043,934734176.765,0.00865283668132466,0,6531976.171
2023,Netherlands,528,Japan,392,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,6531976.171,3817.0,8088102.172,-19.239692673358086,6046498.271666667,2322711.529527924,854914561.461,0.007640501712635737,0,18650614.603
2019,Netherlands,528,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,23641789.764,18739.0,18175681.573,30.073745345098423,20908735.6685,3865122.168555432,2024024215.0180001,0.011680586422129217,0,28994687.721
2020,Netherlands,528,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,28994687.721,26271.0,23641789.764,22.641678191179107,23604053.019333333,5409601.792557285,1589303991.4520001,0.01824363864744984,0,32260563.076
2021,Netherlands,528,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,32260563.076,32387.0,28994687.721,11.263702463105416,28299013.520333335,4351296.967114032,1897780698.9889998,0.01699909957625035,0,25534456.917
2022,Netherlands,528,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,25534456.917,22904.0,32260563.076,-20.849314201846145,28929902.571333334,3363521.0497702304,934734176.765,0.027317345991746674,1,19485004.411
2023,Netherlands,528,Japan,392,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,19485004.411,22843.0,25534456.917,-23.69133021181459,25760008.134666666,6390765.197889634,854914561.461,0.022791756380545494,1,15103056.362
2019,Netherlands,528,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",114991679.283,40101.0,57499536.698,99.98714056942958,86245607.9905,40653083.88679739,1427814216.532,0.08053686393619322,0,139667425.34
2020,Netherlands,528,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",139667425.34,25906.0,114991679.283,21.45872311010591,104052880.44033332,42161990.8337032,1112552120.054,0.1255378717297496,0,135126775.855
2021,Netherlands,528,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",135126775.855,21287.0,139667425.34,-3.2510440240066463,129928626.82599999,13133494.426966412,1664357373.02,0.08118855844632127,0,165715769.284
2022,Netherlands,528,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",165715769.284,21822.0,135126775.855,22.637255448042396,146836656.8263333,16506666.526840791,615239436.194,0.2693516695047256,0,215030827.572
2023,Netherlands,528,Rep. of Korea,410,Export,X,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",215030827.572,24025.0,165715769.284,29.758820479833116,171957790.90366665,40316082.34468648,1069291158.804,0.20109661040544985,0,282738281.85
2019,Netherlands,528,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",15931313.974,13872.0,13821265.898,15.266677391000291,14876289.936,1492029.3031692265,1427814216.532,0.011157833974153422,0,16185400.469
2020,Netherlands,528,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",16185400.469,29848.0,15931313.974,1.5948872479361824,15312660.113666667,1297818.368119491,1112552120.054,0.014547993012870634,0,18119703.371
2021,Netherlands,528,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",18119703.371,13749.0,16185400.469,11.950911599035077,16745472.604666665,1196880.3766827197,1664357373.02,0.01088690666123078,0,5401861.467
2022,Netherlands,528,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",5401861.467,1821.0,18119703.371,-70.18791446859166,13235655.102333331,6852855.169191393,615239436.194,0.0087800962506842,1,3369877.456
2023,Netherlands,528,Rep. of Korea,410,Import,M,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",3369877.456,1673.0,5401861.467,-37.616366569439094,8963814.098,7994058.483637538,1069291158.804,0.0031515059563095994,1,19922685.486
2019,Netherlands,528,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,1879195.97,9626.0,1576185.0,19.224327728026847,1727690.4849999999,214261.1116609136,350185022.84499997,0.0053662945226294724,0,5114509.258
2020,Netherlands,528,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,5114509.258,40989.978,1879195.97,172.16476299701733,2856630.076,1961241.370246617,525511808.591,0.009732434503637512,0,4960822.088
2021,Netherlands,528,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,4960822.088,41460.0,5114509.258,-3.0049250523812407,3984842.4386666664,1825161.698264555,711473264.322,0.006972605067215599,0,6219057.742
2022,Netherlands,528,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,6219057.742,3051.0,4960822.088,25.36345048623318,5431463.0293333335,686392.0236432069,136509842.522,0.0455575775863761,0,2240576.721
2023,Netherlands,528,Rep. of Korea,410,Export,X,854232,Electronic integrated circuits; memories,2240576.721,2769.0,6219057.742,-63.9724084587861,4473485.517,2033519.2422718373,150564817.17900002,0.014881143968290248,1,2261474.861
2019,Netherlands,528,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,5306833.899,12236.0,10700722.594,-50.40677064205371,8003778.2465,3814055.2731999573,350185022.84499997,0.015154371411677787,1,17075367.611
2020,Netherlands,528,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,17075367.611,110032.107,5306833.899,221.76186283534557,11027641.368,5891074.040123361,525511808.591,0.03249283333286535,0,10638284.272
2021,Netherlands,528,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,10638284.272,7706.0,17075367.611,-37.69806592540481,11006828.594,5892916.5207543,711473264.322,0.014952472293021124,1,5690775.889
2022,Netherlands,528,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,5690775.889,5085.0,10638284.272,-46.506638255774554,11134809.257333333,5708514.25197073,136509842.522,0.04168765990688819,1,10055451.079
2023,Netherlands,528,Rep. of Korea,410,Import,M,854232,Electronic integrated circuits; memories,10055451.079,8252.0,5690775.889,76.69736561646558,8794837.08,2703945.3657239284,150564817.17900002,0.06678486559742246,0,4536279.238
2019,Netherlands,528,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,70198426.866,3377.0,1299322.548,5302.694425187487,35748874.706999995,48719023.88093714,2024024215.0180001,0.03468260228565285,0,15775997.446
2020,Netherlands,528,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,15775997.446,3614.0,70198426.866,-77.5265655509426,29091248.95333333,36328275.296018645,1589303991.4520001,0.009926356147628454,1,9378920.131
2021,Netherlands,528,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,9378920.131,3747.0,15775997.446,-40.5494317357536,31784448.147666663,33420891.224994984,1897780698.9889998,0.004942046326004057,1,27208868.475
2022,Netherlands,528,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,27208868.475,8976.0,9378920.131,190.10662309690593,17454595.35066667,9032720.115313606,934734176.765,0.029108669770871703,0,20183854.27
2023,Netherlands,528,Rep. of Korea,410,Export,X,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,20183854.27,2373.0,27208868.475,-25.81883995453435,18923880.958666667,8981503.996902844,854914561.461,0.02360920632291834,1,19549127.847
2019,Netherlands,528,Rep. of Korea,410,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,161905387.496,34507.0,266795626.749,-39.31482705737161,214350507.1225,74168599.4560757,2024024215.0180001,0.079991823365888,1,598202650.312
2020,Netherlands,528,Rep. of Korea,410,Import,M,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,598202650.312,85365.0,161905387.496,269.47667990775113,342301221.519,227738109.49501196,1589303991.4520001,0.37639284462217804,0,557070963.954
